#fuzzer,benchmark,driver,run,execs_done,fuzz_time
aflgo,sqlite3_20_1,sqlite3_fuzz,7,24667,0
aflgo,sqlite3_20_1,sqlite3_fuzz,4,24593,0
aflgo,openssl_17_4,server,0,35687,399
aflgo,openssl_17_4,server,3,36174,400
aflgo,openssl_17_4,server,1,36199,400
aflgo,openssl_17_4,server,8,35415,397
aflgo,openssl_17_4,server,6,36302,401
aflgo,openssl_17_4,server,9,35360,397
aflgo,openssl_17_4,server,2,35195,399
aflgo,openssl_17_4,server,5,35762,398
aflgo,openssl_17_4,server,7,35717,397
aflgo,openssl_17_4,server,4,35817,399
aflgo,openssl_6_5,client,0,138065,494
aflgo,openssl_6_5,client,3,136991,492
aflgo,openssl_6_5,client,1,137122,492
aflgo,openssl_6_5,client,8,137867,492
aflgo,openssl_6_5,client,6,137727,494
aflgo,openssl_6_5,client,9,136725,494
aflgo,openssl_6_5,client,2,134433,494
aflgo,openssl_6_5,client,5,135614,493
aflgo,openssl_6_5,client,7,137222,491
aflgo,openssl_6_5,client,4,137804,494
aflgo,sqlite3_18_1,sqlite3_fuzz,0,24529,0
aflgo,sqlite3_18_1,sqlite3_fuzz,3,27621,0
aflgo,sqlite3_18_1,sqlite3_fuzz,1,24788,0
aflgo,sqlite3_18_1,sqlite3_fuzz,8,24714,0
aflgo,sqlite3_18_1,sqlite3_fuzz,6,24640,0
aflgo,sqlite3_18_1,sqlite3_fuzz,9,24640,0
aflgo,sqlite3_18_1,sqlite3_fuzz,2,27473,0
aflgo,sqlite3_18_1,sqlite3_fuzz,5,27584,0
aflgo,sqlite3_18_1,sqlite3_fuzz,7,24825,0
aflgo,sqlite3_18_1,sqlite3_fuzz,4,24603,0
aflgo,openssl_16_6,x509,0,249273,582
aflgo,openssl_16_6,x509,3,443854,583
aflgo,openssl_16_6,x509,1,449487,583
aflgo,openssl_16_6,x509,8,276372,583
aflgo,openssl_16_6,x509,6,446586,583
aflgo,openssl_16_6,x509,9,449563,582
aflgo,openssl_16_6,x509,2,336702,583
aflgo,openssl_16_6,x509,5,449690,583
aflgo,openssl_16_6,x509,7,424147,583
aflgo,openssl_16_6,x509,4,327213,583
aflgo,openssl_20_3,bignum,0,307294,592
aflgo,openssl_20_3,bignum,3,272810,591
aflgo,openssl_20_3,bignum,1,357951,592
aflgo,openssl_20_3,bignum,8,206352,591
aflgo,openssl_20_3,bignum,6,200582,592
aflgo,openssl_20_3,bignum,9,261034,592
aflgo,openssl_20_3,bignum,2,173707,592
aflgo,openssl_20_3,bignum,5,233847,591
aflgo,openssl_20_3,bignum,7,298810,592
aflgo,openssl_20_3,bignum,4,275518,591
aflgo,libxml2_15_1,libxml2_xml_reader_for_file_fuzzer,0,1310856,577
aflgo,libxml2_15_1,libxml2_xml_reader_for_file_fuzzer,3,1271558,575
aflgo,libxml2_15_1,libxml2_xml_reader_for_file_fuzzer,1,1281889,575
aflgo,libxml2_15_1,libxml2_xml_reader_for_file_fuzzer,8,1252217,574
aflgo,libxml2_15_1,libxml2_xml_reader_for_file_fuzzer,6,1251878,574
aflgo,libxml2_15_1,libxml2_xml_reader_for_file_fuzzer,9,1243862,573
aflgo,libxml2_15_1,libxml2_xml_reader_for_file_fuzzer,2,1279568,575
