#fuzzer,benchmark,driver,run,execs_done,fuzz_time
ffd,php_15_2,exif,0,1743745,597
ffd,php_15_2,exif,3,937128,597
ffd,php_15_2,exif,1,117307,597
ffd,php_15_2,exif,8,1124408,596
ffd,php_15_2,exif,6,1475971,596
ffd,php_15_2,exif,9,757899,596
ffd,php_15_2,exif,2,426911,597
ffd,php_15_2,exif,5,262027,596
ffd,php_15_2,exif,7,885477,596
ffd,php_15_2,exif,4,377022,597
ffd,openssl_6_6,x509,0,247480,576
ffd,openssl_6_6,x509,3,388115,576
ffd,openssl_6_6,x509,1,329971,576
ffd,openssl_6_6,x509,8,223757,576
ffd,openssl_6_6,x509,6,272431,577
ffd,openssl_6_6,x509,9,169579,575
ffd,openssl_6_6,x509,2,112179,576
ffd,openssl_6_6,x509,5,316078,576
ffd,openssl_6_6,x509,7,197608,576
ffd,openssl_6_6,x509,4,282223,577
ffd,libtiff_10_1,tiff_read_rgba_fuzzer,0,2155526,537
ffd,libtiff_10_1,tiff_read_rgba_fuzzer,3,2153795,537
ffd,libtiff_10_1,tiff_read_rgba_fuzzer,1,1149752,537
ffd,libtiff_10_1,tiff_read_rgba_fuzzer,8,1653828,537
ffd,libtiff_10_1,tiff_read_rgba_fuzzer,6,2053702,536
ffd,libtiff_10_1,tiff_read_rgba_fuzzer,9,1159679,535
ffd,libtiff_10_1,tiff_read_rgba_fuzzer,2,2082749,537
ffd,libtiff_10_1,tiff_read_rgba_fuzzer,5,1407066,536
ffd,libtiff_10_1,tiff_read_rgba_fuzzer,7,2051266,538
ffd,libtiff_10_1,tiff_read_rgba_fuzzer,4,2182526,536
ffd,php_6_2,exif,0,843489,597
ffd,php_6_2,exif,3,231216,597
ffd,php_6_2,exif,1,374847,597
ffd,php_6_2,exif,8,506398,597
ffd,php_6_2,exif,6,822248,597
ffd,php_6_2,exif,9,559426,597
ffd,php_6_2,exif,2,578135,597
ffd,php_6_2,exif,5,274383,597
ffd,php_6_2,exif,7,390709,597
ffd,php_6_2,exif,4,875645,597
ffd,libxml2_16_1,libxml2_xml_reader_for_file_fuzzer,0,1067758,516
ffd,libxml2_16_1,libxml2_xml_reader_for_file_fuzzer,3,1086962,517
ffd,libxml2_16_1,libxml2_xml_reader_for_file_fuzzer,1,1076100,517
ffd,libxml2_16_1,libxml2_xml_reader_for_file_fuzzer,8,1103353,517
ffd,libxml2_16_1,libxml2_xml_reader_for_file_fuzzer,6,1069648,517
ffd,libxml2_16_1,libxml2_xml_reader_for_file_fuzzer,9,1072651,518
ffd,libxml2_16_1,libxml2_xml_reader_for_file_fuzzer,2,1085227,516
