#fuzzer,benchmark,driver,run,execs_done,fuzz_time
windranger,openssl_7_2,asn1parse,7,1056315,599
windranger,openssl_7_2,asn1parse,4,1298059,599
windranger,openssl_4_4,server,0,41794,424
windranger,openssl_4_4,server,3,41248,421
windranger,openssl_4_4,server,1,42949,425
windranger,openssl_4_4,server,8,42216,418
windranger,openssl_4_4,server,6,42115,418
windranger,openssl_4_4,server,9,13871,421
windranger,openssl_4_4,server,2,39816,414
windranger,openssl_4_4,server,5,41923,416
windranger,openssl_4_4,server,7,41110,410
windranger,openssl_4_4,server,4,41129,415
windranger,openssl_6_6,x509,0,731233,584
windranger,openssl_6_6,x509,3,577586,585
windranger,openssl_6_6,x509,1,285866,584
windranger,openssl_6_6,x509,8,705570,584
windranger,openssl_6_6,x509,6,736727,584
windranger,openssl_6_6,x509,9,336927,584
windranger,openssl_6_6,x509,2,341523,585
windranger,openssl_6_6,x509,5,771672,584
windranger,openssl_6_6,x509,7,607420,584
windranger,openssl_6_6,x509,4,345777,584
windranger,libtiff_10_1,tiff_read_rgba_fuzzer,0,3259806,527
windranger,libtiff_10_1,tiff_read_rgba_fuzzer,3,3334519,529
windranger,libtiff_10_1,tiff_read_rgba_fuzzer,1,3361268,528
windranger,libtiff_10_1,tiff_read_rgba_fuzzer,8,3009546,528
windranger,libtiff_10_1,tiff_read_rgba_fuzzer,6,3284645,528
windranger,libtiff_10_1,tiff_read_rgba_fuzzer,9,3148798,528
windranger,libtiff_10_1,tiff_read_rgba_fuzzer,2,3315619,527
windranger,libtiff_10_1,tiff_read_rgba_fuzzer,5,2957208,528
windranger,libtiff_10_1,tiff_read_rgba_fuzzer,7,3295292,528
windranger,libtiff_10_1,tiff_read_rgba_fuzzer,4,2939606,519
windranger,libxml2_16_1,libxml2_xml_reader_for_file_fuzzer,0,799336,540
windranger,libxml2_16_1,libxml2_xml_reader_for_file_fuzzer,3,1399540,538
windranger,libxml2_16_1,libxml2_xml_reader_for_file_fuzzer,1,1369665,540
