#fuzzer,benchmark,driver,run,execs_done,fuzz_time
afl,libxml2_1_2,libxml2_xml_read_memory_fuzzer,1,139819,576
afl,libxml2_1_2,libxml2_xml_read_memory_fuzzer,8,199635,577
afl,libxml2_1_2,libxml2_xml_read_memory_fuzzer,6,156842,576
afl,libxml2_1_2,libxml2_xml_read_memory_fuzzer,9,160711,576
afl,libxml2_1_2,libxml2_xml_read_memory_fuzzer,2,140336,576
afl,libxml2_1_2,libxml2_xml_read_memory_fuzzer,5,140513,576
afl,libxml2_1_2,libxml2_xml_read_memory_fuzzer,7,140706,576
afl,libxml2_1_2,libxml2_xml_read_memory_fuzzer,4,140419,576
afl,openssl_7_2,asn1parse,0,829963,600
afl,openssl_7_2,asn1parse,3,732437,599
afl,openssl_7_2,asn1parse,1,769238,600
afl,openssl_7_2,asn1parse,8,852092,600
afl,openssl_7_2,asn1parse,6,758576,599
afl,openssl_7_2,asn1parse,9,783605,600
afl,openssl_7_2,asn1parse,2,790294,599
afl,openssl_7_2,asn1parse,5,742469,600
afl,openssl_7_2,asn1parse,7,870445,600
afl,openssl_7_2,asn1parse,4,829815,599
afl,openssl_4_4,server,0,81875,523
afl,openssl_4_4,server,3,81405,523
afl,openssl_4_4,server,1,81852,523
afl,openssl_4_4,server,8,81428,520
afl,openssl_4_4,server,6,80804,518
afl,openssl_4_4,server,9,81468,520
afl,openssl_4_4,server,2,80874,522
afl,openssl_4_4,server,5,81346,523
afl,openssl_4_4,server,7,80452,520
afl,openssl_4_4,server,4,81149,523
afl,php_15_2,exif,0,4198483,599
afl,php_15_2,exif,3,3052814,599
afl,php_15_2,exif,1,3402348,599
afl,php_15_2,exif,8,3403598,598
afl,php_15_2,exif,6,3515737,599
afl,php_15_2,exif,9,3027669,598
afl,php_15_2,exif,2,3112743,599
afl,php_15_2,exif,5,3235341,599
afl,php_15_2,exif,7,3128914,599
afl,php_15_2,exif,4,2961255,599
afl,openssl_6_6,x509,0,511474,592
afl,openssl_6_6,x509,3,893038,592
afl,openssl_6_6,x509,1,948707,592
afl,openssl_6_6,x509,8,1015333,592
afl,openssl_6_6,x509,6,938930,592
afl,openssl_6_6,x509,9,576641,591
afl,openssl_6_6,x509,2,955552,592
afl,openssl_6_6,x509,5,945959,592
afl,openssl_6_6,x509,7,955791,592
afl,openssl_6_6,x509,4,507460,592
afl,libtiff_10_1,tiff_read_rgba_fuzzer,0,6442490,549
afl,libtiff_10_1,tiff_read_rgba_fuzzer,3,6394349,550
afl,libtiff_10_1,tiff_read_rgba_fuzzer,1,6501472,550
afl,libtiff_10_1,tiff_read_rgba_fuzzer,8,5715445,549
afl,libtiff_10_1,tiff_read_rgba_fuzzer,6,6192985,545
afl,libtiff_10_1,tiff_read_rgba_fuzzer,9,6203222,550
afl,libtiff_10_1,tiff_read_rgba_fuzzer,2,5266296,550
afl,libtiff_10_1,tiff_read_rgba_fuzzer,5,6544765,549
afl,libtiff_10_1,tiff_read_rgba_fuzzer,7,6228543,549
afl,libtiff_10_1,tiff_read_rgba_fuzzer,4,2845307,550
afl,php_6_2,exif,0,4054420,599
afl,php_6_2,exif,3,3277797,599
afl,php_6_2,exif,1,3059836,599
afl,php_6_2,exif,8,2808113,599
afl,php_6_2,exif,6,3593074,599
afl,php_6_2,exif,9,3498287,599
afl,php_6_2,exif,2,3087195,599
afl,php_6_2,exif,5,3226849,599
afl,php_6_2,exif,7,3259659,599
afl,php_6_2,exif,4,3224679,599
afl,libxml2_16_1,libxml2_xml_reader_for_file_fuzzer,0,1524712,562
afl,libxml2_16_1,libxml2_xml_reader_for_file_fuzzer,3,1628715,557
afl,libxml2_16_1,libxml2_xml_reader_for_file_fuzzer,1,1503081,562
afl,libxml2_16_1,libxml2_xml_reader_for_file_fuzzer,8,1671151,560
afl,libxml2_16_1,libxml2_xml_reader_for_file_fuzzer,6,1680302,558
afl,libxml2_16_1,libxml2_xml_reader_for_file_fuzzer,9,1659939,559
afl,libxml2_16_1,libxml2_xml_reader_for_file_fuzzer,2,1639663,558
afl,libxml2_16_1,libxml2_xml_reader_for_file_fuzzer,5,1623046,558
afl,libxml2_16_1,libxml2_xml_reader_for_file_fuzzer,7,1645545,558
afl,libxml2_16_1,libxml2_xml_reader_for_file_fuzzer,4,1627146,559
afl,openssl_17_2,asn1parse,0,708210,599
afl,openssl_17_2,asn1parse,3,775338,599
afl,openssl_17_2,asn1parse,1,784498,599
afl,openssl_17_2,asn1parse,8,769074,600
afl,openssl_17_2,asn1parse,6,812087,600
afl,openssl_17_2,asn1parse,9,760219,599
afl,openssl_17_2,asn1parse,2,781401,600
afl,openssl_17_2,asn1parse,5,807635,600
afl,openssl_17_2,asn1parse,7,771416,600
afl,openssl_17_2,asn1parse,4,827689,600
afl,openssl_10_5,client,0,280331,556
afl,openssl_10_5,client,3,281208,556
afl,openssl_10_5,client,1,281945,556
afl,openssl_10_5,client,8,261612,553
afl,openssl_10_5,client,6,279884,556
afl,openssl_10_5,client,9,260921,553
afl,openssl_10_5,client,2,279862,556
afl,openssl_10_5,client,5,281808,556
afl,openssl_10_5,client,7,279485,556
afl,openssl_10_5,client,4,259975,556
afl,openssl_5_1,asn1,0,83437,508
afl,openssl_5_1,asn1,3,82864,508
afl,openssl_5_1,asn1,1,83596,508
afl,openssl_5_1,asn1,8,83036,504
afl,openssl_5_1,asn1,6,83680,504
afl,openssl_5_1,asn1,9,83256,504
afl,openssl_5_1,asn1,2,83712,508
afl,openssl_5_1,asn1,5,82835,508
afl,openssl_5_1,asn1,7,82557,503
afl,openssl_5_1,asn1,4,99357,507
afl,openssl_13_2,asn1parse,0,796603,599
afl,openssl_13_2,asn1parse,3,766106,599
afl,openssl_13_2,asn1parse,1,781542,599
afl,openssl_13_2,asn1parse,8,808970,600
afl,openssl_13_2,asn1parse,6,855426,600
afl,openssl_13_2,asn1parse,9,923978,600
afl,openssl_13_2,asn1parse,2,812118,600
afl,openssl_13_2,asn1parse,5,666438,599
afl,openssl_13_2,asn1parse,7,774618,600
afl,openssl_13_2,asn1parse,4,782799,600
afl,libxml2_16_2,libxml2_xml_read_memory_fuzzer,0,138815,572
afl,libxml2_16_2,libxml2_xml_read_memory_fuzzer,3,137863,573
afl,libxml2_16_2,libxml2_xml_read_memory_fuzzer,1,138711,572
afl,libxml2_16_2,libxml2_xml_read_memory_fuzzer,8,137580,573
afl,libxml2_16_2,libxml2_xml_read_memory_fuzzer,6,138626,573
afl,libxml2_16_2,libxml2_xml_read_memory_fuzzer,9,153271,573
afl,libxml2_16_2,libxml2_xml_read_memory_fuzzer,2,196603,573
afl,libxml2_16_2,libxml2_xml_read_memory_fuzzer,5,138181,574
afl,libxml2_16_2,libxml2_xml_read_memory_fuzzer,7,146900,573
afl,libxml2_16_2,libxml2_xml_read_memory_fuzzer,4,158629,574
afl,libtiff_6_1,tiff_read_rgba_fuzzer,0,6494271,551
afl,libtiff_6_1,tiff_read_rgba_fuzzer,3,6789622,551
afl,libtiff_6_1,tiff_read_rgba_fuzzer,1,6805560,550
afl,libtiff_6_1,tiff_read_rgba_fuzzer,8,6773200,548
afl,libtiff_6_1,tiff_read_rgba_fuzzer,6,6186813,549
afl,libtiff_6_1,tiff_read_rgba_fuzzer,9,5583227,550
afl,libtiff_6_1,tiff_read_rgba_fuzzer,2,6837341,551
afl,libtiff_6_1,tiff_read_rgba_fuzzer,5,6676283,549
afl,libtiff_6_1,tiff_read_rgba_fuzzer,7,6675280,550
afl,libtiff_6_1,tiff_read_rgba_fuzzer,4,6600284,548
afl,openssl_7_4,server,0,82844,525
afl,openssl_7_4,server,3,81939,522
afl,openssl_7_4,server,1,82505,525
afl,openssl_7_4,server,8,78359,520
afl,openssl_7_4,server,6,83262,521
afl,openssl_7_4,server,9,80627,522
afl,openssl_7_4,server,2,82812,524
afl,openssl_7_4,server,5,82916,522
afl,openssl_7_4,server,7,82093,521
afl,openssl_7_4,server,4,82603,523
