#fuzzer,benchmark,driver,run,execs_done,fuzz_time
tunefuzz,libxml2_16_1,libxml2_xml_reader_for_file_fuzzer,3,863007,507
tunefuzz,libxml2_16_1,libxml2_xml_reader_for_file_fuzzer,1,983151,509
tunefuzz,libxml2_16_1,libxml2_xml_reader_for_file_fuzzer,8,1051991,509
tunefuzz,libxml2_16_1,libxml2_xml_reader_for_file_fuzzer,6,722142,510
tunefuzz,libxml2_16_1,libxml2_xml_reader_for_file_fuzzer,9,1168164,509
tunefuzz,libxml2_16_1,libxml2_xml_reader_for_file_fuzzer,2,1128336,510
tunefuzz,libxml2_16_1,libxml2_xml_reader_for_file_fuzzer,5,646091,508
tunefuzz,libxml2_16_1,libxml2_xml_reader_for_file_fuzzer,7,729271,509
tunefuzz,libxml2_16_1,libxml2_xml_reader_for_file_fuzzer,4,621587,515
tunefuzz,openssl_17_2,asn1parse,0,9219039,598
tunefuzz,openssl_17_2,asn1parse,3,9465996,598
tunefuzz,openssl_17_2,asn1parse,1,9183090,598
tunefuzz,openssl_17_2,asn1parse,8,8674420,598
tunefuzz,openssl_17_2,asn1parse,6,9382152,598
tunefuzz,openssl_17_2,asn1parse,9,9345999,598
tunefuzz,openssl_17_2,asn1parse,2,9333972,598
tunefuzz,openssl_17_2,asn1parse,5,9373401,598
tunefuzz,openssl_17_2,asn1parse,7,8901201,598
tunefuzz,openssl_17_2,asn1parse,4,8874177,598
tunefuzz,openssl_10_5,client,0,126351,484
tunefuzz,openssl_10_5,client,3,178993,489
tunefuzz,openssl_10_5,client,1,226043,489
tunefuzz,openssl_10_5,client,8,149085,489
tunefuzz,openssl_10_5,client,6,98986,489
tunefuzz,openssl_10_5,client,9,199465,489
tunefuzz,openssl_10_5,client,2,206096,489
tunefuzz,openssl_10_5,client,5,216987,481
tunefuzz,openssl_10_5,client,7,185921,489
tunefuzz,openssl_10_5,client,4,200935,489
tunefuzz,openssl_5_1,asn1,0,53324,464
tunefuzz,openssl_5_1,asn1,3,28080,467
tunefuzz,openssl_5_1,asn1,1,76116,467
tunefuzz,openssl_5_1,asn1,8,65971,466
tunefuzz,openssl_5_1,asn1,6,40363,467
tunefuzz,openssl_5_1,asn1,9,70303,466
tunefuzz,openssl_5_1,asn1,2,94555,467
tunefuzz,openssl_5_1,asn1,5,78655,461
tunefuzz,openssl_5_1,asn1,7,88489,466
tunefuzz,openssl_5_1,asn1,4,43862,467
tunefuzz,openssl_13_2,asn1parse,0,9397021,598
tunefuzz,openssl_13_2,asn1parse,3,9384437,598
tunefuzz,openssl_13_2,asn1parse,1,9271971,598
tunefuzz,openssl_13_2,asn1parse,8,8657424,598
tunefuzz,openssl_13_2,asn1parse,6,8543643,598
tunefuzz,openssl_13_2,asn1parse,9,9261112,598
tunefuzz,openssl_13_2,asn1parse,2,9464645,598
tunefuzz,openssl_13_2,asn1parse,5,9111494,598
tunefuzz,openssl_13_2,asn1parse,7,8718349,598
tunefuzz,openssl_13_2,asn1parse,4,9107250,598
tunefuzz,libxml2_16_2,libxml2_xml_read_memory_fuzzer,0,1608162,539
tunefuzz,libxml2_16_2,libxml2_xml_read_memory_fuzzer,3,3003212,539
tunefuzz,libxml2_16_2,libxml2_xml_read_memory_fuzzer,1,2355861,538
tunefuzz,libxml2_16_2,libxml2_xml_read_memory_fuzzer,8,1125854,537
tunefuzz,libxml2_16_2,libxml2_xml_read_memory_fuzzer,6,2745922,539
tunefuzz,libxml2_16_2,libxml2_xml_read_memory_fuzzer,9,2316271,537
tunefuzz,libxml2_16_2,libxml2_xml_read_memory_fuzzer,2,2768801,539
tunefuzz,libxml2_16_2,libxml2_xml_read_memory_fuzzer,5,2430884,538
tunefuzz,libxml2_16_2,libxml2_xml_read_memory_fuzzer,7,1789271,539
tunefuzz,libxml2_16_2,libxml2_xml_read_memory_fuzzer,4,2455979,538
tunefuzz,libtiff_6_1,tiff_read_rgba_fuzzer,0,374776,507
tunefuzz,libtiff_6_1,tiff_read_rgba_fuzzer,3,276414,506
tunefuzz,libtiff_6_1,tiff_read_rgba_fuzzer,1,188147,508
tunefuzz,libtiff_6_1,tiff_read_rgba_fuzzer,8,153053,507
tunefuzz,libtiff_6_1,tiff_read_rgba_fuzzer,6,750058,508
tunefuzz,libtiff_6_1,tiff_read_rgba_fuzzer,9,322121,507
tunefuzz,libtiff_6_1,tiff_read_rgba_fuzzer,2,30255,507
tunefuzz,libtiff_6_1,tiff_read_rgba_fuzzer,5,197584,508
tunefuzz,libtiff_6_1,tiff_read_rgba_fuzzer,7,1107518,508
tunefuzz,libtiff_6_1,tiff_read_rgba_fuzzer,4,171999,508
tunefuzz,openssl_7_4,server,0,19427,444
tunefuzz,openssl_7_4,server,3,43657,444
tunefuzz,openssl_7_4,server,1,34942,443
tunefuzz,openssl_7_4,server,8,36857,445
tunefuzz,openssl_7_4,server,6,47561,445
tunefuzz,openssl_7_4,server,9,39967,445
tunefuzz,openssl_7_4,server,2,47139,445
tunefuzz,openssl_7_4,server,5,36816,445
tunefuzz,openssl_7_4,server,7,47518,444
tunefuzz,openssl_7_4,server,4,41283,444
tunefuzz,libtiff_7_1,tiff_read_rgba_fuzzer,0,200950,507
tunefuzz,libtiff_7_1,tiff_read_rgba_fuzzer,3,367602,507
tunefuzz,libtiff_7_1,tiff_read_rgba_fuzzer,1,112731,506
tunefuzz,libtiff_7_1,tiff_read_rgba_fuzzer,8,185567,511
tunefuzz,libtiff_7_1,tiff_read_rgba_fuzzer,6,205221,511
tunefuzz,libtiff_7_1,tiff_read_rgba_fuzzer,9,139632,510
tunefuzz,libtiff_7_1,tiff_read_rgba_fuzzer,2,110791,506
tunefuzz,libtiff_7_1,tiff_read_rgba_fuzzer,5,152526,507
tunefuzz,libtiff_7_1,tiff_read_rgba_fuzzer,7,77415,512
tunefuzz,libtiff_7_1,tiff_read_rgba_fuzzer,4,243425,506
tunefuzz,sqlite3_20_1,sqlite3_fuzz,0,55157,0
tunefuzz,sqlite3_20_1,sqlite3_fuzz,3,55308,0
tunefuzz,sqlite3_20_1,sqlite3_fuzz,1,55312,0
tunefuzz,sqlite3_20_1,sqlite3_fuzz,8,55231,0
tunefuzz,sqlite3_20_1,sqlite3_fuzz,6,54988,0
tunefuzz,sqlite3_20_1,sqlite3_fuzz,9,55264,0
tunefuzz,sqlite3_20_1,sqlite3_fuzz,2,55300,0
tunefuzz,sqlite3_20_1,sqlite3_fuzz,5,54732,0
tunefuzz,sqlite3_20_1,sqlite3_fuzz,7,55108,0
tunefuzz,sqlite3_20_1,sqlite3_fuzz,4,54648,0
tunefuzz,openssl_17_4,server,0,49537,444
tunefuzz,openssl_17_4,server,3,37447,441
tunefuzz,openssl_17_4,server,1,45749,444
tunefuzz,openssl_17_4,server,8,54384,444
tunefuzz,openssl_17_4,server,6,32363,444
